protected,f0,accuracy
0.2515,0.4999,0.7111
0.2452,0.4962,0.6964
0.2468,0.5015,0.6995
0.2588,0.5092,0.7066
0.2557,0.5037,0.6986
0.2566,0.5043,0.7005
0.2552,0.5003,0.6934
0.2498,0.5022,0.7036
0.2538,0.5036,0.6969
0.2401,0.4934,0.6923
0.241,0.4906,0.7009
0.2505,0.5032,0.6949
0.2471,0.5006,0.6989
0.2476,0.4925,0.7038
0.2561,0.5077,0.705
0.2514,0.5057,0.7081
0.2504,0.5036,0.7083
0.2488,0.5023,0.7042
0.2508,0.5067,0.7
0.2561,0.5147,0.7011
0.2507,0.5055,0.7003
0.2481,0.5058,0.6999
0.2493,0.5023,0.6948
0.252,0.5112,0.6986
0.2558,0.5089,0.7005
0.2492,0.5101,0.7031
0.251,0.4981,0.699
0.2444,0.4978,0.6963
0.2551,0.502,0.7034
0.2447,0.491,0.6958
0.2554,0.5074,0.6933
0.2439,0.4936,0.7044
0.2533,0.4927,0.6987
0.2504,0.499,0.7061
0.2567,0.5047,0.7033
0.2637,0.5142,0.7046
0.2505,0.4999,0.7048
0.2417,0.4973,0.6963
0.2448,0.4991,0.7016
0.2505,0.4925,0.7073
0.2586,0.5044,0.6989
0.2479,0.4993,0.7076
0.2474,0.5018,0.6958
0.2499,0.4999,0.6915
0.25,0.5093,0.7018
0.2434,0.4953,0.6936
0.247,0.5024,0.7063
0.2553,0.5063,0.6978
0.2556,0.5047,0.701
0.2514,0.5011,0.6981
0.2543,0.5159,0.7043
0.2529,0.5071,0.7026
0.2452,0.4984,0.6952
0.2522,0.4987,0.6976
0.2573,0.5036,0.7
0.2545,0.5098,0.7046
0.2472,0.4955,0.7055
0.2518,0.5028,0.699
0.2537,0.5032,0.6987
0.2477,0.4965,0.7065
0.2514,0.5042,0.7
0.2529,0.5042,0.7024
0.2554,0.508,0.701
0.2447,0.4981,0.7029
0.2492,0.4949,0.6937
0.246,0.5004,0.6999
0.2388,0.4923,0.6934
0.2559,0.5051,0.7071
0.2505,0.5051,0.6899
0.2542,0.507,0.7042
0.2511,0.4987,0.7052
0.2547,0.5032,0.7035
0.251,0.4948,0.7018
0.2506,0.5018,0.7007
0.2534,0.5016,0.6973
0.2471,0.49,0.7021
0.2451,0.5051,0.6963
0.246,0.5021,0.6928
0.2482,0.4982,0.704
0.2534,0.5018,0.6974
0.246,0.4962,0.6974
0.248,0.4922,0.6902
0.2454,0.4952,0.703
0.2428,0.4939,0.7067
0.2474,0.5004,0.6926
0.2526,0.5044,0.7011
0.249,0.5026,0.7004
0.2437,0.4951,0.7103
0.2606,0.51,0.6935
0.249,0.4994,0.7019
0.2557,0.4995,0.6981
0.2549,0.5007,0.7029
0.2413,0.4946,0.7046
0.2548,0.5033,0.699
0.253,0.5032,0.6975
0.2461,0.4969,0.7003
0.2478,0.4987,0.7076
0.2518,0.5043,0.6963
0.2568,0.4954,0.7006
0.2487,0.4957,0.6976
