protected,f0,accuracy
0.0,-0.4978,0.8977
0.0,-0.4948,0.9054
0.0,-0.5096,0.9008
0.0,-0.5015,0.897
0.0,-0.4898,0.894
0.0,-0.4925,0.8984
0.0,-0.5064,0.8944
0.0,-0.5007,0.8941
0.0,-0.4941,0.902
0.0,-0.4979,0.8986
0.0,-0.503,0.8999
0.0,-0.4883,0.899
0.0,-0.5023,0.8999
0.0,-0.5005,0.8969
0.0,-0.495,0.901
0.0,-0.4939,0.8986
0.0,-0.4999,0.9045
0.0,-0.4893,0.8985
0.0,-0.4975,0.9015
0.0,-0.5009,0.9018
0.0,-0.497,0.902
0.0,-0.5053,0.8999
0.0,-0.4972,0.8946
0.0,-0.5033,0.9008
0.0,-0.5012,0.8995
0.0,-0.5013,0.8984
0.0,-0.4945,0.9076
0.0,-0.5023,0.8971
0.0,-0.495,0.8982
0.0,-0.4893,0.9003
0.0,-0.5006,0.8988
0.0,-0.5,0.9004
0.0,-0.4959,0.9033
0.0,-0.5064,0.9026
0.0,-0.5013,0.9038
0.0,-0.511,0.9019
0.0,-0.5012,0.9011
0.0,-0.4983,0.9014
0.0,-0.5016,0.9032
0.0,-0.5035,0.8971
0.0,-0.5037,0.9
0.0,-0.5108,0.9007
0.0,-0.5029,0.9069
0.0,-0.4986,0.9014
0.0,-0.5024,0.898
0.0,-0.4973,0.9013
0.0,-0.5012,0.9
0.0,-0.5012,0.9022
0.0,-0.507,0.8971
0.0,-0.5002,0.8967
0.0,-0.4941,0.8958
0.0,-0.4967,0.9022
0.0,-0.4853,0.8979
0.0,-0.5021,0.9054
0.0,-0.5015,0.8943
0.0,-0.5048,0.8973
0.0,-0.5021,0.9033
0.0,-0.5092,0.8987
0.0,-0.498,0.8968
0.0,-0.4975,0.8963
0.0,-0.5027,0.9065
0.0,-0.4997,0.9027
0.0,-0.5033,0.8995
0.0,-0.5047,0.9019
0.0,-0.5073,0.9003
0.0,-0.5048,0.8955
0.0,-0.4963,0.894
0.0,-0.4954,0.896
0.0,-0.5063,0.8944
0.0,-0.493,0.8981
0.0,-0.4994,0.9002
0.0,-0.4969,0.8961
0.0,-0.4903,0.9044
0.0,-0.4994,0.9002
0.0,-0.4903,0.8968
0.0,-0.5005,0.8966
0.0,-0.5005,0.9007
0.0,-0.4975,0.9026
0.0,-0.5042,0.8992
0.0,-0.4993,0.899
0.0,-0.5019,0.9029
0.0,-0.5001,0.8998
0.0,-0.4946,0.9018
0.0,-0.4957,0.9052
0.0,-0.5004,0.8971
0.0,-0.4962,0.9039
0.0,-0.4921,0.9002
0.0,-0.5019,0.902
0.0,-0.5051,0.8971
0.0,-0.4998,0.8981
0.0,-0.5018,0.901
0.0,-0.5002,0.8958
0.0,-0.4894,0.9027
0.0,-0.5004,0.8994
0.0,-0.4981,0.9041
0.0,-0.5003,0.8981
0.0,-0.5072,0.9031
0.0,-0.4904,0.8964
0.0,-0.498,0.899
0.0,-0.5023,0.9039
