protected,f0,accuracy
0.0,0.5069,0.5963
0.0,0.4964,0.6168
0.0,0.5012,0.6046
0.0,0.5003,0.6015
0.0,0.4909,0.5967
0.2483,0.4968,0.6075
0.0,0.5022,0.601
0.0,0.5041,0.6004
0.0,0.4973,0.6051
0.2534,0.5071,0.5977
0.0,0.4983,0.5964
0.0,0.503,0.6018
0.0,0.5061,0.5982
0.0,0.5023,0.5988
0.0,0.5037,0.6103
0.0,0.5023,0.5959
0.0,0.4967,0.6
0.0,0.5038,0.6024
0.0,0.4928,0.6047
0.0,0.5014,0.5922
0.2463,0.4959,0.6094
0.0,0.501,0.5992
0.0,0.497,0.6013
0.2588,0.5098,0.5968
0.2536,0.4995,0.5991
0.0,0.5057,0.5988
0.0,0.5024,0.6009
0.0,0.499,0.5949
0.0,0.4974,0.6074
0.0,0.5054,0.5984
0.0,0.5062,0.5912
0.0,0.5002,0.5982
0.0,0.5027,0.6078
0.0,0.4999,0.6037
0.0,0.4899,0.5939
0.2469,0.4926,0.5993
0.0,0.5123,0.5994
0.0,0.5036,0.5984
0.0,0.4958,0.6019
0.0,0.4983,0.6083
0.0,0.4974,0.5972
0.0,0.5031,0.6065
0.0,0.5156,0.5878
0.0,0.5052,0.601
0.0,0.5024,0.5909
0.0,0.4975,0.6061
0.0,0.5095,0.595
0.0,0.4957,0.6046
0.0,0.4945,0.6008
0.0,0.4994,0.6031
0.0,0.5089,0.6016
0.2437,0.488,0.6007
0.2568,0.5074,0.5981
0.0,0.4952,0.5987
0.0,0.4976,0.5996
0.0,0.4958,0.5959
0.0,0.5009,0.5985
0.0,0.492,0.5957
0.0,0.5085,0.5985
0.0,0.4889,0.5954
0.0,0.5015,0.5985
0.0,0.5045,0.6021
0.2565,0.5019,0.5947
0.0,0.4954,0.5947
0.0,0.4973,0.6119
0.2565,0.5121,0.5944
0.0,0.4953,0.601
0.0,0.4964,0.5957
0.2548,0.5045,0.5975
0.0,0.4971,0.5943
0.2508,0.4974,0.5965
0.0,0.5026,0.5999
0.2536,0.5,0.5976
0.2556,0.51,0.5956
0.0,0.5042,0.6114
0.0,0.4867,0.6061
0.2447,0.4983,0.6027
0.0,0.5013,0.6011
0.0,0.5062,0.6064
0.0,0.5029,0.6036
0.0,0.5045,0.599
0.0,0.4999,0.6022
0.0,0.5002,0.6
0.0,0.4942,0.6037
0.0,0.4934,0.5988
0.2498,0.5078,0.5918
0.0,0.4993,0.5934
0.0,0.502,0.5968
0.0,0.491,0.6072
0.2539,0.505,0.6017
0.0,0.5001,0.6051
0.0,0.4941,0.6011
0.2499,0.5045,0.6005
0.0,0.4992,0.5935
0.0,0.5098,0.5918
0.0,0.5039,0.6028
0.0,0.5031,0.5998
0.0,0.4983,0.5937
0.0,0.5,0.5999
0.0,0.5014,0.6034
