protected,f0,accuracy
0.0,-0.4952,0.6914
0.0,-0.4991,0.6973
0.0,-0.5043,0.6929
0.0,-0.5064,0.6995
0.0,-0.4964,0.6981
0.0,-0.4918,0.6953
0.0,-0.5084,0.6981
0.0,-0.5026,0.7022
0.0,-0.4975,0.7043
0.0,-0.5033,0.7035
0.0,-0.5041,0.6911
0.0,-0.5072,0.6977
0.0,-0.4996,0.6959
0.0,-0.499,0.6961
0.0,-0.5118,0.6918
0.0,-0.4955,0.7069
0.0,-0.4956,0.7055
0.0,-0.4985,0.7041
0.0,-0.5071,0.6988
0.0,-0.4935,0.6961
0.0,-0.4921,0.6979
0.0,-0.4967,0.6955
0.0,-0.4995,0.6906
0.0,-0.4969,0.699
0.0,-0.5057,0.7093
0.0,-0.5001,0.699
0.0,-0.4946,0.7061
0.0,-0.4881,0.701
0.0,-0.4952,0.6917
0.0,-0.514,0.7022
0.0,-0.4974,0.701
0.0,-0.5016,0.6988
0.0,-0.4892,0.6965
0.0,-0.5042,0.708
0.0,-0.4994,0.7017
0.0,-0.4976,0.6999
0.0,-0.5049,0.6955
0.0,-0.4961,0.7016
0.0,-0.503,0.7052
0.0,-0.4988,0.705
0.0,-0.5028,0.7005
0.0,-0.5095,0.6993
0.0,-0.5042,0.6974
0.0,-0.4919,0.705
0.0,-0.506,0.6968
0.0,-0.4999,0.6954
0.0,-0.4965,0.7042
0.0,-0.4963,0.7066
0.0,-0.4926,0.6976
0.0,-0.5027,0.6944
0.0,-0.4915,0.7045
0.0,-0.5016,0.6972
0.0,-0.4971,0.6983
0.0,-0.5033,0.6983
0.0,-0.4963,0.7006
0.0,-0.5023,0.6913
0.0,-0.4959,0.6972
0.0,-0.5004,0.7017
0.0,-0.5068,0.7065
0.0,-0.4984,0.7028
0.0,-0.5054,0.7001
0.0,-0.5028,0.7041
0.0,-0.4985,0.7055
0.0,-0.5039,0.7046
0.0,-0.4983,0.6958
0.0,-0.4949,0.6972
0.0,-0.5013,0.7072
0.0,-0.4992,0.6985
0.0,-0.4987,0.699
0.0,-0.4915,0.6994
0.0,-0.4937,0.6979
0.0,-0.4948,0.7055
0.0,-0.4987,0.7083
0.0,-0.4999,0.6931
0.0,-0.4916,0.6994
0.0,-0.502,0.6967
0.0,-0.5023,0.7033
0.0,-0.5014,0.7066
0.0,-0.5032,0.6952
0.0,-0.5001,0.7042
0.0,-0.5014,0.6952
0.0,-0.5056,0.7025
0.0,-0.4999,0.6977
0.0,-0.5045,0.696
0.0,-0.4961,0.6956
0.0,-0.4922,0.6973
0.0,-0.4983,0.7077
0.0,-0.4922,0.7036
0.0,-0.5022,0.7037
0.0,-0.4984,0.6979
0.0,-0.5025,0.6961
0.0,-0.506,0.7033
0.0,-0.4988,0.7102
0.0,-0.5005,0.7002
0.0,-0.4998,0.7052
0.0,-0.5061,0.6949
0.0,-0.5026,0.7035
0.0,-0.5093,0.7007
0.0,-0.492,0.7037
0.0,-0.4893,0.6929
