protected,f0
0.255,0.4976
0.2536,0.5006
0.2602,0.5048
0.2513,0.5017
0.2533,0.501
0.2478,0.5009
0.2507,0.4947
0.2588,0.5067
0.2545,0.5035
0.2507,0.5015
0.2456,0.4866
0.2483,0.4977
0.2449,0.4963
0.2522,0.505
0.2505,0.4997
0.2573,0.5026
0.2492,0.4978
0.2486,0.497
0.2562,0.511
0.2504,0.4969
0.2535,0.4987
0.2534,0.5078
0.2497,0.4991
0.2521,0.5039
0.253,0.4992
0.2516,0.501
0.2488,0.5025
0.2527,0.5035
0.2467,0.5053
0.2528,0.5034
0.2522,0.497
0.2483,0.4959
0.2485,0.4995
0.2573,0.5106
0.2469,0.4996
0.2541,0.5075
0.2552,0.5007
0.2491,0.4998
0.2497,0.4973
0.2451,0.4987
0.2531,0.5005
0.2492,0.4971
0.2487,0.5012
0.2488,0.4959
0.2598,0.5066
0.2525,0.5002
0.2562,0.5065
0.251,0.4974
0.2514,0.4963
0.2427,0.4978
0.2542,0.4999
0.2539,0.5003
0.2467,0.5005
0.2477,0.4937
0.2424,0.4947
0.2482,0.4969
0.2433,0.4912
0.2552,0.507
0.2516,0.5071
0.2518,0.5095
0.2416,0.4957
0.2478,0.4982
0.2565,0.5075
0.2412,0.4951
0.2548,0.5084
0.246,0.4961
0.2457,0.4995
0.2521,0.4964
0.2582,0.4949
0.2514,0.5075
0.244,0.4989
0.2444,0.4944
0.2538,0.501
0.2536,0.5076
0.25,0.5013
0.2528,0.499
0.2537,0.5109
0.2475,0.4932
0.2484,0.5021
0.2512,0.4965
0.2417,0.4938
0.2488,0.502
0.2482,0.4974
0.258,0.5037
0.2555,0.5052
0.2449,0.4932
0.2494,0.4956
0.252,0.5035
0.2507,0.4914
0.2463,0.4996
0.2516,0.5104
0.2518,0.502
0.2527,0.5016
0.2499,0.4955
0.2501,0.5036
0.2421,0.4952
0.2506,0.4964
0.2473,0.4903
0.2479,0.5018
0.2503,0.4942
