protected,f0
0.249,-0.5048
0.249,-0.4987
0.2424,-0.4987
0.2574,-0.5029
0.2494,-0.4978
0.2459,-0.4987
0.2573,-0.5093
0.249,-0.504
0.2539,-0.5016
0.245,-0.4979
0.2502,-0.492
0.2511,-0.4955
0.2524,-0.5093
0.2521,-0.4998
0.2513,-0.4939
0.2486,-0.5051
0.2588,-0.5064
0.2508,-0.5039
0.2462,-0.4967
0.2534,-0.5014
0.2512,-0.5052
0.2476,-0.4991
0.2521,-0.5012
0.2469,-0.5017
0.2547,-0.5082
0.2498,-0.4961
0.253,-0.51
0.2517,-0.5017
0.2542,-0.5041
0.2534,-0.4968
0.249,-0.5053
0.2508,-0.4988
0.2452,-0.4953
0.254,-0.5081
0.2511,-0.5074
0.2515,-0.5038
0.2546,-0.5014
0.2492,-0.5026
0.2452,-0.4986
0.2492,-0.4944
0.2437,-0.4929
0.248,-0.4932
0.2522,-0.5032
0.2493,-0.5002
0.251,-0.4948
0.2443,-0.494
0.2541,-0.496
0.248,-0.5018
0.2547,-0.5007
0.2525,-0.4998
0.2462,-0.4999
0.2448,-0.4959
0.2437,-0.4994
0.2519,-0.5075
0.2496,-0.5021
0.2568,-0.4948
0.2453,-0.4875
0.2463,-0.5011
0.2543,-0.5099
0.2467,-0.4982
0.2536,-0.5115
0.2529,-0.5041
0.2492,-0.5031
0.2496,-0.4988
0.2501,-0.4988
0.2415,-0.4918
0.25,-0.5002
0.2522,-0.5008
0.2504,-0.4978
0.2496,-0.5038
0.2504,-0.5044
0.2528,-0.496
0.2437,-0.495
0.2557,-0.5063
0.2444,-0.4976
0.2476,-0.4992
0.2485,-0.5053
0.2465,-0.4985
0.2478,-0.4944
0.2563,-0.4989
0.2462,-0.495
0.2538,-0.4953
0.2506,-0.4994
0.2518,-0.4916
0.2538,-0.5032
0.2533,-0.5037
0.2487,-0.5026
0.2482,-0.4966
0.251,-0.4983
0.2526,-0.4987
0.245,-0.4896
0.2402,-0.5042
0.2415,-0.4956
0.2521,-0.5053
0.2534,-0.5021
0.2494,-0.498
0.2485,-0.5033
0.2538,-0.4939
0.2534,-0.5083
0.25,-0.498
