protected,f0
-0.2459,0.5039
0.2499,0.5013
0.245,0.4898
0.0,0.2426
0.2516,0.5011
0.2597,0.5071
-0.2504,0.5023
0.2551,0.507
-0.2522,0.4957
0.2453,0.4964
0.0,0.2484
-0.2414,0.5019
-0.24,0.4896
-0.2548,0.5033
0.2512,0.4957
0.0,0.2498
0.2458,0.5032
0.2508,0.5036
0.2484,0.493
-0.2543,0.5039
-0.2562,0.5086
0.2507,0.5003
-0.2489,0.4954
0.2492,0.4884
0.0,0.2547
-0.2521,0.5073
-0.2583,0.5053
0.2503,0.4962
0.2546,0.5014
0.252,0.4991
-0.2482,0.5002
0.2451,0.4973
0.0,0.2517
0.2432,0.4931
-0.2546,0.5064
0.2506,0.4956
-0.2502,0.5024
-0.2523,0.5029
0.2437,0.4903
-0.2436,0.4897
0.2522,0.5009
0.2631,0.5093
0.2571,0.5111
0.245,0.4922
-0.2466,0.5006
-0.2546,0.5032
-0.252,0.4988
0.2574,0.5096
-0.2511,0.502
-0.2468,0.4948
0.247,0.4986
-0.2438,0.4978
0.2457,0.4932
0.2496,0.4978
-0.2452,0.506
-0.2534,0.4982
-0.2536,0.5048
-0.2381,0.5008
-0.2489,0.5004
-0.2531,0.5024
0.251,0.5071
-0.2499,0.501
-0.2527,0.5042
-0.249,0.5091
-0.254,0.4994
0.2571,0.5083
-0.2563,0.502
0.2474,0.4957
-0.2542,0.5039
-0.2444,0.4877
-0.2506,0.5069
0.2529,0.5049
0.2498,0.4942
-0.2486,0.5017
-0.2506,0.496
0.2505,0.5042
0.2499,0.4991
-0.2528,0.5072
0.2485,0.507
-0.2463,0.4938
0.2507,0.4966
0.2499,0.5031
0.0,0.2515
0.2453,0.4956
-0.2534,0.5081
-0.246,0.5058
0.2482,0.5048
0.2581,0.5119
0.2492,0.491
-0.2485,0.4992
0.2469,0.5014
0.247,0.4976
-0.244,0.4934
0.2494,0.4995
0.253,0.4967
-0.2467,0.4922
0.2529,0.5017
-0.2438,0.4933
-0.2491,0.5037
-0.2554,0.5171
