protected,f0
-0.255,0.5025
-0.2528,0.5021
-0.2518,0.4934
0.0,0.2422
-0.2448,0.4909
-0.2498,0.4971
-0.2444,0.4949
-0.2554,0.507
-0.2508,0.5142
-0.2558,0.5089
0.0,0.2431
-0.2466,0.5021
-0.2507,0.5004
0.0,0.2445
-0.258,0.4993
0.0,0.2474
-0.2516,0.4969
-0.2531,0.5111
-0.2485,0.502
-0.2553,0.5082
-0.2493,0.4971
-0.2546,0.5033
-0.2557,0.5027
-0.2519,0.5016
-0.2493,0.492
-0.2586,0.5076
-0.2454,0.4943
-0.2545,0.5044
-0.2455,0.4968
-0.2453,0.5077
-0.2497,0.5026
-0.2538,0.4951
-0.2484,0.5039
0.0,0.2478
-0.2429,0.4976
-0.245,0.5002
-0.2513,0.5088
-0.2531,0.5056
-0.2524,0.5048
-0.2503,0.4985
-0.2524,0.4958
-0.253,0.4992
-0.2478,0.4993
-0.2529,0.506
0.0,0.2399
-0.2529,0.4947
0.0,0.2494
-0.262,0.5023
0.0,0.2555
0.0,0.2483
-0.2499,0.5016
-0.2439,0.494
-0.251,0.5041
-0.2501,0.5037
-0.254,0.4966
0.0,0.2465
-0.2525,0.5065
-0.2488,0.4925
-0.2535,0.5032
-0.2571,0.4972
-0.2526,0.4952
0.0,0.2527
-0.2524,0.5014
0.0,0.2503
-0.2474,0.5031
-0.2589,0.5052
0.0,0.2506
0.0,0.2477
0.0,0.2464
-0.2529,0.5078
-0.2474,0.5002
-0.2482,0.5048
0.0,0.2466
-0.2562,0.5038
-0.2487,0.4978
0.0,0.2467
0.0,0.2504
-0.2578,0.5109
-0.2468,0.5016
-0.2447,0.496
0.0,0.2514
-0.2525,0.5063
0.0,0.2509
-0.253,0.5037
0.0,0.2501
-0.2477,0.5019
-0.2452,0.497
-0.244,0.4968
-0.2569,0.5106
0.0,0.2489
-0.2458,0.4996
0.0,0.2518
-0.252,0.4997
0.0,0.2493
-0.2426,0.4905
-0.2524,0.5046
-0.2566,0.5036
0.0,0.2476
-0.2534,0.5002
-0.2545,0.5062
